city,tier,hotel_name,hotel_listing_slug,offer_label,room_type,rate_label,period_start,period_end,period_label,room_basis,currency,price_amount,max_adults,max_guests,min_nights,inclusions,cancellation_policy,sort_order,verified_at,status,notes,terms
MADINAH,STANDARD,Hotel Hilton Madinah,,Alharmain PDF 16 Jun - 31 Aug 2026,Single Room,FB meal plan,2026-06-16,2026-08-31,16 Jun - 31 Aug 2026,per kamar per malam,SAR,1485,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,0,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-02.png | Meal: FB | Source period text: 16 JUNE 2026 TO 31 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Dallah Taibah,,Alharmain PDF 20 Nov - 1 Dec 2026,Jr Suite (4pax),FB meal plan,2026-11-20,2026-12-01,20 Nov - 1 Dec 2026,per kamar per malam,SAR,1853,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,155,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-06.png | Meal: FB | TYPE OF ROOM : PREMIUM FLOOR | MINIMUM 30 PAX | Source period text: 20 NOV 2026 TO 1 DEC 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Dallah Taibah,,Alharmain PDF 1 Dec - 20 Dec 2026,Double Room,FB meal plan,2026-12-01,2026-12-20,1 Dec - 20 Dec 2026,per kamar per malam,SAR,846,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,156,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-06.png | Meal: FB | TYPE OF ROOM : PREMIUM FLOOR | MINIMUM 30 PAX | Source period text: 1 DEC 2026 TO 20 DEC 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Dallah Taibah,,Alharmain PDF 1 Dec - 20 Dec 2026,Triple Room,FB meal plan,2026-12-01,2026-12-20,1 Dec - 20 Dec 2026,per kamar per malam,SAR,987,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,157,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-06.png | Meal: FB | TYPE OF ROOM : PREMIUM FLOOR | MINIMUM 30 PAX | Source period text: 1 DEC 2026 TO 20 DEC 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Dallah Taibah,,Alharmain PDF 1 Dec - 20 Dec 2026,Jr Suite (4pax),FB meal plan,2026-12-01,2026-12-20,1 Dec - 20 Dec 2026,per kamar per malam,SAR,1249,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,158,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-06.png | Meal: FB | TYPE OF ROOM : PREMIUM FLOOR | MINIMUM 30 PAX | Source period text: 1 DEC 2026 TO 20 DEC 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Dallah Taibah,,Alharmain PDF 20 Dec 2026 - 10 Jan 2027,Double Room,FB meal plan,2026-12-20,2027-01-10,20 Dec 2026 - 10 Jan 2027,per kamar per malam,SAR,1450,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,159,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-06.png | Meal: FB | TYPE OF ROOM : PREMIUM FLOOR | MINIMUM 30 PAX | Source period text: 20 DEC 2026 TO 10 JAN 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Dallah Taibah,,Alharmain PDF 20 Dec 2026 - 10 Jan 2027,Triple Room,FB meal plan,2026-12-20,2027-01-10,20 Dec 2026 - 10 Jan 2027,per kamar per malam,SAR,1651,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,160,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-06.png | Meal: FB | TYPE OF ROOM : PREMIUM FLOOR | MINIMUM 30 PAX | Source period text: 20 DEC 2026 TO 10 JAN 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Dallah Taibah,,Alharmain PDF 20 Dec 2026 - 10 Jan 2027,Jr Suite (4pax),FB meal plan,2026-12-20,2027-01-10,20 Dec 2026 - 10 Jan 2027,per kamar per malam,SAR,1974,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,161,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-06.png | Meal: FB | TYPE OF ROOM : PREMIUM FLOOR | MINIMUM 30 PAX | Source period text: 20 DEC 2026 TO 10 JAN 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Dar Al Hijra Intercontinental,,Alharmain PDF 23 Jun - 31 Aug 2026,Single/Double Room,FB meal plan,2026-06-23,2026-08-31,23 Jun - 31 Aug 2026,per kamar per malam,SAR,770,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,162,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-06.png | Meal: FB | MINIMUM 30 PAX | Source period text: 23 JUNE 2026 TO 31 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Dar Al Hijra Intercontinental,,Alharmain PDF 23 Jun - 31 Aug 2026,Triple Room,FB meal plan,2026-06-23,2026-08-31,23 Jun - 31 Aug 2026,per kamar per malam,SAR,955,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,163,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-06.png | Meal: FB | MINIMUM 30 PAX | Source period text: 23 JUNE 2026 TO 31 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Dar Al Hijra Intercontinental,,Alharmain PDF 23 Jun - 31 Aug 2026,Quad Room,FB meal plan,2026-06-23,2026-08-31,23 Jun - 31 Aug 2026,per kamar per malam,SAR,1140,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,164,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-06.png | Meal: FB | MINIMUM 30 PAX | Source period text: 23 JUNE 2026 TO 31 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Dar Al Hijra Intercontinental,,Alharmain PDF Sep 2026,Single/Double Room,FB meal plan,2026-09-01,2026-09-30,Sep 2026,per kamar per malam,SAR,875,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,165,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-06.png | Meal: FB | MINIMUM 30 PAX | Source period text: 1 SEP 2026 TO 30 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Dar Al Hijra Intercontinental,,Alharmain PDF Sep 2026,Triple Room,FB meal plan,2026-09-01,2026-09-30,Sep 2026,per kamar per malam,SAR,1060,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,166,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-06.png | Meal: FB | MINIMUM 30 PAX | Source period text: 1 SEP 2026 TO 30 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Dar Al Hijra Intercontinental,,Alharmain PDF Sep 2026,Quad Room,FB meal plan,2026-09-01,2026-09-30,Sep 2026,per kamar per malam,SAR,1245,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,167,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-06.png | Meal: FB | MINIMUM 30 PAX | Source period text: 1 SEP 2026 TO 30 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Dar Al Hijra Intercontinental,,Alharmain PDF Oct 2026,Single/Double Room,FB meal plan,2026-10-01,2026-10-31,Oct 2026,per kamar per malam,SAR,965,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,168,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-06.png | Meal: FB | MINIMUM 30 PAX | Source period text: 1 OCT 2026 TO,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Dar Al Hijra Intercontinental,,Alharmain PDF Oct 2026,Triple Room,FB meal plan,2026-10-01,2026-10-31,Oct 2026,per kamar per malam,SAR,1150,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,169,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-06.png | Meal: FB | MINIMUM 30 PAX | Source period text: 1 OCT 2026 TO,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Dar Al Hijra Intercontinental,,Alharmain PDF Oct 2026,Quad Room,FB meal plan,2026-10-01,2026-10-31,Oct 2026,per kamar per malam,SAR,1335,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,170,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-06.png | Meal: FB | MINIMUM 30 PAX | Source period text: 1 OCT 2026 TO,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel The Venue Al Harithia,,Alharmain PDF 23 Jun - 20 Sep 2026,Double Room,FB meal plan,2026-06-23,2026-09-20,23 Jun - 20 Sep 2026,per kamar per malam,SAR,800,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,171,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 23 JUNE 2026 TO 20 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel The Venue Al Harithia,,Alharmain PDF 23 Jun - 20 Sep 2026,Triple Room,FB meal plan,2026-06-23,2026-09-20,23 Jun - 20 Sep 2026,per kamar per malam,SAR,950,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,172,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 23 JUNE 2026 TO 20 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel The Venue Al Harithia,,Alharmain PDF 23 Jun - 20 Sep 2026,Quad Room,FB meal plan,2026-06-23,2026-09-20,23 Jun - 20 Sep 2026,per kamar per malam,SAR,1100,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,173,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 23 JUNE 2026 TO 20 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel The Venue Al Harithia,,Alharmain PDF 20 Sep - 22 Oct 2026,Double Room,FB meal plan,2026-09-20,2026-10-22,20 Sep - 22 Oct 2026,per kamar per malam,SAR,850,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,174,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 20 SEP 2026 TO 22 OCT 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel The Venue Al Harithia,,Alharmain PDF 20 Sep - 22 Oct 2026,Triple Room,FB meal plan,2026-09-20,2026-10-22,20 Sep - 22 Oct 2026,per kamar per malam,SAR,1000,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,175,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 20 SEP 2026 TO 22 OCT 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel The Venue Al Harithia,,Alharmain PDF 20 Sep - 22 Oct 2026,Quad Room,FB meal plan,2026-09-20,2026-10-22,20 Sep - 22 Oct 2026,per kamar per malam,SAR,1150,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,176,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 20 SEP 2026 TO 22 OCT 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Grand Plaza Badr Al Maqom,,Alharmain PDF 26 Jun - 20 Sep 2026,Double Room,FB meal plan,2026-06-26,2026-09-20,26 Jun - 20 Sep 2026,per kamar per malam,SAR,570,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,177,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 26 JUNE 2026 TO 20 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Grand Plaza Badr Al Maqom,,Alharmain PDF 26 Jun - 20 Sep 2026,Triple Room,FB meal plan,2026-06-26,2026-09-20,26 Jun - 20 Sep 2026,per kamar per malam,SAR,650,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,178,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 26 JUNE 2026 TO 20 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Grand Plaza Badr Al Maqom,,Alharmain PDF 26 Jun - 20 Sep 2026,Quad Room,FB meal plan,2026-06-26,2026-09-20,26 Jun - 20 Sep 2026,per kamar per malam,SAR,730,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,179,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 26 JUNE 2026 TO 20 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Grand Plaza Badr Al Maqom,,Alharmain PDF 20 Sep - 22 Oct 2026,Double Room,FB meal plan,2026-09-20,2026-10-22,20 Sep - 22 Oct 2026,per kamar per malam,SAR,600,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,180,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 20 SEP 2026 TO 22 OCT 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Grand Plaza Badr Al Maqom,,Alharmain PDF 20 Sep - 22 Oct 2026,Triple Room,FB meal plan,2026-09-20,2026-10-22,20 Sep - 22 Oct 2026,per kamar per malam,SAR,680,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,181,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 20 SEP 2026 TO 22 OCT 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Grand Plaza Badr Al Maqom,,Alharmain PDF 20 Sep - 22 Oct 2026,Quad Room,FB meal plan,2026-09-20,2026-10-22,20 Sep - 22 Oct 2026,per kamar per malam,SAR,760,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,182,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 20 SEP 2026 TO 22 OCT 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Shaza Regency Plaza,,Alharmain PDF 27 Jun - 20 Sep 2026,Double Room,FB meal plan,2026-06-27,2026-09-20,27 Jun - 20 Sep 2026,per kamar per malam,SAR,550,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,183,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 27 JUNE 2026 TO 20 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Shaza Regency Plaza,,Alharmain PDF 27 Jun - 20 Sep 2026,Triple Room,FB meal plan,2026-06-27,2026-09-20,27 Jun - 20 Sep 2026,per kamar per malam,SAR,630,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,184,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 27 JUNE 2026 TO 20 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Shaza Regency Plaza,,Alharmain PDF 27 Jun - 20 Sep 2026,Quad Room,FB meal plan,2026-06-27,2026-09-20,27 Jun - 20 Sep 2026,per kamar per malam,SAR,710,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,185,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 27 JUNE 2026 TO 20 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Shaza Regency Plaza,,Alharmain PDF 20 Sep - 22 Oct 2026,Double Room,FB meal plan,2026-09-20,2026-10-22,20 Sep - 22 Oct 2026,per kamar per malam,SAR,580,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,186,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 20 SEP 2026 TO 22 OCT 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Shaza Regency Plaza,,Alharmain PDF 20 Sep - 22 Oct 2026,Triple Room,FB meal plan,2026-09-20,2026-10-22,20 Sep - 22 Oct 2026,per kamar per malam,SAR,660,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,187,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 20 SEP 2026 TO 22 OCT 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Shaza Regency Plaza,,Alharmain PDF 20 Sep - 22 Oct 2026,Quad Room,FB meal plan,2026-09-20,2026-10-22,20 Sep - 22 Oct 2026,per kamar per malam,SAR,740,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,188,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 20 SEP 2026 TO 22 OCT 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Dar Al Iman Intercontinental,,Alharmain PDF 11 Jun - 31 Jul 2026,Single/Double Room,FB meal plan,2026-06-11,2026-07-31,11 Jun - 31 Jul 2026,per kamar per malam,SAR,1350,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,189,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 11 JUNE 2026 TO 31 JULY 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Dar Al Iman Intercontinental,,Alharmain PDF 11 Jun - 31 Jul 2026,Triple Room,FB meal plan,2026-06-11,2026-07-31,11 Jun - 31 Jul 2026,per kamar per malam,SAR,1660,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,190,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 11 JUNE 2026 TO 31 JULY 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Dar Al Iman Intercontinental,,Alharmain PDF 11 Jun - 31 Jul 2026,Quad Room,FB meal plan,2026-06-11,2026-07-31,11 Jun - 31 Jul 2026,per kamar per malam,SAR,1970,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,191,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 11 JUNE 2026 TO 31 JULY 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Dar Al Iman Intercontinental,,Alharmain PDF Aug-Sep 2026,Single/Double Room,FB meal plan,2026-08-01,2026-09-30,Aug-Sep 2026,per kamar per malam,SAR,1470,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,192,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-07.png | Meal: FB | Source period text: 1 AUGUST 2026 TO 30 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
